VarName,Age,centile_2.5,centile_50,centile_97.5
male_AF_left,17.01811811811812,23499.641652918992,40010.32675233447,51216.06696645221
male_AF_left,17.108108108108112,23490.511130052306,40006.85509385645,51215.810631206215
male_AF_left,17.1980980980981,23481.27446803036,40003.205203766505,51215.32754751921
male_AF_left,17.28808808808809,23471.933428438813,39999.37992068524,51214.62129501597
male_AF_left,17.378078078078083,23462.489742683432,39995.38203509214,51213.6953928105
male_AF_left,17.46806806806807,23452.945112606936,39991.21429030776,51212.55330074009
male_AF_left,17.558058058058062,23443.30121109093,39986.87938345238,51211.19842056979
male_AF_left,17.64804804804805,23433.55968264305,39982.37996638101,51209.63409716701
male_AF_left,17.73803803803804,23423.722143969782,39977.71864659545,51207.86361964753
male_AF_left,17.828028028028033,23413.790184535465,39972.89798813461,51205.89022249403
male_AF_left,17.91801801801802,23403.765367107888,39967.920512443154,51203.717086647455
male_AF_left,18.008008008008012,23393.649228290757,39962.78869921956,51201.347340572414
male_AF_left,18.097997997998,23383.443279043127,39957.50498724306,51198.78406129621
male_AF_left,18.18798798798799,23373.14900518724,39952.07177518245,51196.03027542491
male_AF_left,18.277977977977983,23362.767867903367,39946.49142238389,51193.088960133166
male_AF_left,18.36796796796797,23352.30130421375,39940.766249641645,51189.963044132455
male_AF_left,18.45795795795796,23341.75072745494,39934.89853995006,51186.65540861592
male_AF_left,18.54794794794795,23331.117527738967,39928.89053923796,51183.16888818099
male_AF_left,18.63793793793794,23320.40307240391,39922.744457086,51179.50627173058
male_AF_left,18.727927927927933,23309.608706453862,39916.4624674273,51175.67030335332
male_AF_left,18.81791791791792,23298.735752989214,39910.04670923246,51171.6636831843
male_AF_left,18.907907907907912,23287.78551362635,39903.49928717792,51167.48906824453
male_AF_left,18.9978978978979,23276.75926890814,39896.82227229951,51163.14907326223
male_AF_left,19.08788788788789,23265.65827870532,39890.01770263149,51158.64627147557
male_AF_left,19.177877877877883,23254.48378260814,39883.087583830245,51153.9831954162
male_AF_left,19.26786786786787,23243.23700030957,39876.03388978433,51149.16233767576
male_AF_left,19.357857857857866,23231.91913198006,39868.858563211215,51144.18615165554
male_AF_left,19.44784784784785,23220.53135863312,39861.56351623938,51139.05705229777
male_AF_left,19.53783783783784,23209.074842483824,39854.15063097908,51133.77741680272
male_AF_left,19.627827827827836,23197.55072729848,39846.62176007909,51128.34958532812
male_AF_left,19.71781781781782,23185.960138736777,39838.97872727154,51122.77586167368
male_AF_left,19.80780780780781,23174.30418468665,39831.223327904976,51117.058513950746
male_AF_left,19.8977977977978,23162.583955591366,39823.3573294652,51111.199775236666
male_AF_left,19.98778778778779,23150.800524769977,39815.38247208549,51105.20184421586
male_AF_left,20.077777777777783,23138.95494873016,39807.300469044734,51099.06688580546
male_AF_left,20.16776776776777,23127.048267474856,39799.11300725558,51092.7970317688
male_AF_left,20.25775775775776,23115.08150480161,39790.82174774109,51086.39438131404
male_AF_left,20.34774774774775,23103.055668596546,39782.42832610285,51079.86100168246
male_AF_left,20.43773773773774,23090.971751120534,39773.93435297649,51073.19892872062
male_AF_left,20.527727727727733,23078.830729290465,39765.3414144796,51066.41016744313
male_AF_left,20.61771771771772,23066.6335649542,39756.651072649576,51059.49669258263
male_AF_left,20.707707707707712,23054.38120515933,39747.86486587141,51052.46044912748
male_AF_left,20.7976976976977,23042.074582416622,39738.98430929725,51045.303352848576
male_AF_left,20.88768768768769,23029.7146149578,39730.01089525677,51038.02729081512
male_AF_left,20.977677677677683,23017.302206987937,39720.94609365916,51030.63412189953
male_AF_left,21.06766766766767,23004.83824893245,39711.79135238625,51023.125677271455
male_AF_left,21.157657657657666,22992.32361767918,39702.5480976781,51015.50376088207
male_AF_left,21.24764764764765,22979.759176815347,39693.21773451023,51007.7701499381
male_AF_left,21.33763763763764,22967.14577685928,39683.80164696255,50999.92659536535
male_AF_left,21.427627627627636,22954.484255487994,39674.301198581896,50991.974822264056
male_AF_left,21.51761761761762,22941.77543775957,39664.71773273591,50983.91653035357
male_AF_left,21.60760760760761,22929.020136331408,39655.052572960776,50975.75339440925
male_AF_left,21.6975975975976,22916.21915167329,39645.30702330029,50967.48706468845
male_AF_left,21.78758758758759,22903.373272277226,39635.4823686402,50959.11916735047
male_AF_left,21.877577577577583,22890.483274862112,39625.579875034,50950.651304866005
male_AF_left,21.96756756756757,22877.5499245746,39615.60079002273,50942.085056418895
male_AF_left,22.05755755755756,22864.573975186064,39605.54634294877,50933.42197830034
male_AF_left,22.14754754754755,22851.556169285363,39595.41774526266,50924.663604294365
male_AF_left,22.23753753753754,22838.497238467928,39585.21619082437,50915.8114460564
