VarName,Age,centile_5,centile_25,centile_50,centile_75,centile_95
dlmuse-vol_613,63,280102.450922472,304648.221928962,322890.582044477,342160.298581196,371794.746295121
dlmuse-vol_613,64,279021.925418991,303441.475133474,321612.787802175,340828.509194278,370421.908310046
dlmuse-vol_613,65,277922.000211949,302236.047968008,320341.094100067,339498.070075975,369023.619738628
dlmuse-vol_613,66,276801.01252185,301031.45929337,319075.292848984,338168.420601317,367597.330786981
dlmuse-vol_613,67,275658.47595828,299827.457662898,317815.178614109,336839.278747661,366142.379745647
dlmuse-vol_613,68,274493.795225785,298623.788731517,316560.548889326,335510.383548918,364658.344189487
dlmuse-vol_613,69,273306.496698608,297420.245529995,315311.213584778,334181.552264253,363145.357044231
dlmuse-vol_613,70,272097.066104979,296216.843779844,314067.025100898,332852.874136597,361605.166110669
dlmuse-vol_613,71,270866.148039935,295013.650919806,312827.848294669,331524.514944237,360040.01931154
dlmuse-vol_613,72,269614.271914387,293810.727092752,311593.550153078,330196.647582942,358452.25243601
dlmuse-vol_613,73,268342.011096928,292608.166077119,310364.016861419,328869.493803956,356844.432961196
dlmuse-vol_613,74,267050.096548793,291406.122254628,309139.164516198,327543.349180487,355219.428292526
dlmuse-vol_613,75,265739.212193409,290204.751895625,307918.912942385,326218.513859894,353580.08897975
dlmuse-vol_613,76,264409.999161258,289004.211198184,306703.183667021,324895.286852762,351929.205037111
dlmuse-vol_613,77,263063.228595142,287804.690892019,305491.907512648,323573.998720749,350269.647864972
dlmuse-vol_613,78,261699.774332047,286606.406914219,304285.021896109,322254.997143139,348604.277534923
dlmuse-vol_613,79,260320.517922978,285409.577520083,303082.465146152,320938.619592053,346935.795966152
dlmuse-vol_613,80,258926.377967148,284214.433667742,301884.185362338,319625.20217476,345266.749645215
dlmuse-vol_613,81,257518.376759188,283021.252500908,300690.170675789,318315.113922487,343599.576536013
dlmuse-vol_613,82,256097.61574981,281830.327634277,299500.420025237,317008.722119221,341936.551033848
dlmuse-vol_613,83,254665.27503944,280641.958241531,298314.932439897,315706.378858974,340279.763369683
dlmuse-vol_613,84,253222.327712686,279456.418455051,297133.726631861,314408.396396273,338630.895201728
dlmuse-vol_613,85,251769.294599101,278273.932905222,295956.854707051,313115.032013911,336991.093588207
dlmuse-vol_613,86,250306.694578441,277094.724323403,294784.371078739,311826.528962729,335361.368468346
dlmuse-vol_613,87,248835.062184817,275919.011874078,293616.327824053,310543.11434894,333742.609694917
dlmuse-vol_613,88,247354.39914548,274746.918096533,292452.758532713,309264.917204847,332135.229450068
dlmuse-vol_613,89,245864.27783984,273578.49459096,291293.683588287,307991.997721554,330539.317894696
dlmuse-vol_613,90,244364.234941667,272413.792936959,290139.123145375,306724.412499463,328954.943951165
dlmuse-vol_613,91,242853.786246852,271252.865621321,288989.095296682,305462.212657556,327382.157271247
dlmuse-vol_613,92,241332.436837456,270095.759885668,287843.606709833,304205.430637603,325820.968136876
dlmuse-vol_613,93,239799.778219692,268942.547024232,286702.67243943,302954.099005839,324271.372721408
dlmuse-vol_614,40,216030.878505881,241510.243653805,260502.173201617,280591.557440418,311501.98600746
dlmuse-vol_614,41,216502.288766445,241888.584716082,260854.721692176,280956.963133318,311966.52847671
dlmuse-vol_614,42,216985.322030917,242283.954281461,261226.363791328,281342.199314428,312449.903381586
dlmuse-vol_614,43,217446.057337337,242658.486487446,261576.284088445,281703.279490922,312903.072534988
dlmuse-vol_614,44,217850.85223956,242974.416617918,261863.746330439,281996.378240351,313277.497188054
dlmuse-vol_614,45,218166.174572159,243194.014329415,262048.046127017,282177.75568427,313524.928976775
dlmuse-vol_614,46,218358.373708104,243279.505472939,262088.464115466,282203.668309624,313597.104871606
dlmuse-vol_614,47,218404.473441305,243205.051643839,261957.161105007,282044.261406958,313461.232042802
dlmuse-vol_614,48,218322.247486121,242990.089324299,261675.046211645,281722.204853504,313143.073795638
dlmuse-vol_614,49,218139.316486502,242664.95131985,261274.738708981,281272.777092857,312682.476256952
dlmuse-vol_614,50,217883.316963391,242259.951973256,260788.816543339,280731.200832706,312119.242902134
dlmuse-vol_614,51,217579.760358317,241803.302227771,260247.636901287,280130.227952166,311490.066386471
dlmuse-vol_614,52,217250.943386014,241320.038376468,259678.216165717,279498.900412498,310826.950457445
dlmuse-vol_614,53,216918.79644449,240834.7676585,259107.095049117,278865.732616902,310161.279375117
